#SPHEREx.m1554
#photon
#SPHEREx phtometry-like filter m1554
15253.888454171372 0.0
15263.88845417137 0.0
15273.888454171369 0.0
15283.888454171369 0.0
15293.888454171367 0.0
15303.888454171367 0.0
15313.888454171365 0.0
15323.888454171363 0.0
15333.888454171363 0.0
15343.888454171361 0.0
15353.88845417136 1.0
15363.88845417136 1.0
15373.888454171358 1.0
15383.888454171358 1.0
15393.888454171356 1.0
15403.888454171354 1.0
15413.888454171354 1.0
15423.888454171352 1.0
15433.888454171352 1.0
15443.88845417135 1.0
15453.888454171349 1.0
15463.888454171349 1.0
15473.888454171347 1.0
15483.888454171347 1.0
15493.888454171345 1.0
15503.888454171343 1.0
15513.888454171343 1.0
15523.888454171341 1.0
15533.888454171341 1.0
15543.88845417134 1.0
15553.888454171338 1.0
15563.888454171338 1.0
15573.888454171336 1.0
15583.888454171336 1.0
15593.888454171334 1.0
15603.888454171332 1.0
15613.888454171332 1.0
15623.88845417133 1.0
15633.88845417133 1.0
15643.888454171329 1.0
15653.888454171327 1.0
15663.888454171327 1.0
15673.888454171325 1.0
15683.888454171323 1.0
15693.888454171323 1.0
15703.888454171321 1.0
15713.888454171321 1.0
15723.88845417132 1.0
15733.888454171318 0.0
15743.888454171318 0.0
15753.888454171316 0.0
15763.888454171316 0.0
15773.888454171314 0.0
15783.888454171312 0.0
15793.888454171312 0.0
15803.88845417131 0.0
15813.88845417131 0.0
15823.888454171309 0.0
