#SPHEREx.m4544
#photon
#SPHEREx phtometry-like filter m4544
45167.01763732469 0.0
45177.01763732469 0.0
45187.017637324694 0.0
45197.017637324694 0.0
45207.0176373247 0.0
45217.0176373247 0.0
45227.01763732471 0.0
45237.01763732471 0.0
45247.017637324716 0.0
45257.017637324716 0.0
45267.01763732472 1.0
45277.01763732472 1.0
45287.01763732473 1.0
45297.01763732473 1.0
45307.01763732473 1.0
45317.01763732474 1.0
45327.01763732474 1.0
45337.017637324745 1.0
45347.017637324745 1.0
45357.01763732475 1.0
45367.01763732475 1.0
45377.01763732476 1.0
45387.01763732476 1.0
45397.01763732477 1.0
45407.01763732477 1.0
45417.01763732477 1.0
45427.017637324774 1.0
45437.017637324774 1.0
45447.01763732478 1.0
45457.01763732478 1.0
45467.01763732479 1.0
45477.01763732479 1.0
45487.017637324796 1.0
45497.017637324796 1.0
45507.0176373248 1.0
45517.0176373248 1.0
45527.01763732481 1.0
45537.01763732481 1.0
45547.01763732481 1.0
45557.01763732482 1.0
45567.01763732482 1.0
45577.017637324825 1.0
45587.017637324825 1.0
45597.01763732483 1.0
45607.01763732483 1.0
45617.01763732484 1.0
45627.01763732484 0.0
45637.01763732485 0.0
45647.01763732485 0.0
45657.01763732485 0.0
45667.017637324854 0.0
45677.017637324854 0.0
45687.01763732486 0.0
45697.01763732486 0.0
45707.01763732487 0.0
45717.01763732487 0.0
