#SPHEREx.m935
#photon
#SPHEREx phtometry-like filter m935
9132.03085570928 0.0
9142.03085570928 0.0
9152.03085570928 0.0
9162.03085570928 0.0
9172.03085570928 0.0
9182.03085570928 0.0
9192.03085570928 0.0
9202.03085570928 0.0
9212.03085570928 0.0
9222.03085570928 0.0
9232.03085570928 1.0
9242.03085570928 1.0
9252.03085570928 1.0
9262.03085570928 1.0
9272.03085570928 1.0
9282.03085570928 1.0
9292.03085570928 1.0
9302.03085570928 1.0
9312.03085570928 1.0
9322.03085570928 1.0
9332.03085570928 1.0
9342.03085570928 1.0
9352.03085570928 1.0
9362.03085570928 1.0
9372.03085570928 1.0
9382.03085570928 1.0
9392.03085570928 1.0
9402.03085570928 1.0
9412.03085570928 1.0
9422.03085570928 1.0
9432.03085570928 1.0
9442.03085570928 1.0
9452.03085570928 1.0
9462.03085570928 1.0
9472.03085570928 0.0
9482.03085570928 0.0
9492.03085570928 0.0
9502.03085570928 0.0
9512.03085570928 0.0
9522.03085570928 0.0
9532.03085570928 0.0
9542.030855709281 0.0
9552.030855709281 0.0
9562.030855709281 0.0
