#SPHEREx.m3486
#photon
#SPHEREx phtometry-like filter m3486
34262.59729305611 0.0
34272.59729305611 0.0
34282.597293056104 0.0
34292.597293056104 0.0
34302.597293056104 0.0
34312.597293056104 0.0
34322.597293056104 0.0
34332.597293056104 0.0
34342.597293056104 0.0
34352.5972930561 0.0
34362.5972930561 1.0
34372.5972930561 1.0
34382.5972930561 1.0
34392.5972930561 1.0
34402.5972930561 1.0
34412.5972930561 1.0
34422.59729305609 1.0
34432.59729305609 1.0
34442.59729305609 1.0
34452.59729305609 1.0
34462.59729305609 1.0
34472.59729305609 1.0
34482.59729305608 1.0
34492.59729305608 1.0
34502.59729305608 1.0
34512.59729305608 1.0
34522.59729305608 1.0
34532.59729305608 1.0
34542.59729305608 1.0
34552.597293056075 1.0
34562.597293056075 1.0
34572.597293056075 1.0
34582.597293056075 1.0
34592.597293056075 1.0
34602.597293056075 1.0
34612.59729305607 1.0
34622.59729305607 1.0
34632.59729305607 1.0
34642.59729305607 1.0
34652.59729305607 1.0
34662.59729305607 1.0
34672.59729305607 1.0
34682.59729305606 1.0
34692.59729305606 1.0
34702.59729305606 1.0
34712.59729305606 1.0
34722.59729305606 1.0
34732.59729305606 1.0
34742.59729305606 1.0
34752.59729305605 1.0
34762.59729305605 1.0
34772.59729305605 1.0
34782.59729305605 1.0
34792.59729305605 1.0
34802.59729305605 1.0
34812.597293056046 1.0
34822.597293056046 1.0
34832.597293056046 1.0
34842.597293056046 1.0
34852.597293056046 1.0
34862.597293056046 1.0
34872.597293056046 1.0
34882.59729305604 1.0
34892.59729305604 1.0
34902.59729305604 1.0
34912.59729305604 1.0
34922.59729305604 1.0
34932.59729305604 1.0
34942.59729305603 1.0
34952.59729305603 1.0
34962.59729305603 1.0
34972.59729305603 1.0
34982.59729305603 1.0
34992.59729305603 1.0
35002.59729305603 1.0
35012.597293056024 1.0
35022.597293056024 1.0
35032.597293056024 1.0
35042.597293056024 1.0
35052.597293056024 1.0
35062.597293056024 1.0
35072.597293056024 1.0
35082.59729305602 1.0
35092.59729305602 1.0
35102.59729305602 1.0
35112.59729305602 1.0
35122.59729305602 1.0
35132.59729305602 1.0
35142.59729305601 1.0
35152.59729305601 1.0
35162.59729305601 1.0
35172.59729305601 1.0
35182.59729305601 1.0
35192.59729305601 1.0
35202.59729305601 1.0
35212.597293056 1.0
35222.597293056 1.0
35232.597293056 1.0
35242.597293056 1.0
35252.597293056 1.0
35262.597293056 1.0
35272.597293056 1.0
35282.597293055995 1.0
35292.597293055995 1.0
35302.597293055995 1.0
35312.597293055995 1.0
35322.597293055995 1.0
35332.597293055995 1.0
35342.59729305599 1.0
35352.59729305599 1.0
35362.59729305599 0.0
35372.59729305599 0.0
35382.59729305599 0.0
35392.59729305599 0.0
35402.59729305599 0.0
35412.59729305598 0.0
35422.59729305598 0.0
35432.59729305598 0.0
35442.59729305598 0.0
35452.59729305598 0.0
